folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,cocina,cocina_dor,cuart_dorm,num_cuarto,lugar_coc,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,combus,eli_basura,tenencia,estim_pago,escrituras,tot_resid,tot_hom,tot_muj,est_socio,ing_tri,ing_tri_pc
1906191602,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,4,2,2,3,78639.3,19659.825
1906191603,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,4,5000,3,6,2,4,3,69117.99,11519.665
1906191604,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,4,1,1, ,,3,2,1,3,142598.31,47532.77
1906191605,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,2,2,0,3,59016.38,29508.19
1906191606,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,3,1,2,3,115032.72,38344.24
1906192001,1,8,10,3,1,2,1,5,1,1,1,1,2,1,2,1,0,1,1,3,1,3,6000,1,1,1,0,4,148010.85,148010.85
1906192003,1,8,10,3,1,2,1,4,1,1,1,1,2,1,0,1,1,1,1,4,1,4,6000,1,2,1,1,4,56934.76,28467.38
1906192004,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,3,6000,3,3,2,1,4,147570.59,49190.19667
1906192005,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,1,0,1,1,4,1,2,7000,,2,1,1,4,30130.4,15065.2
1906192006,1,8,10,3,1,2,4,6,1,1,1,1,2,1,2,0,0,1,1,4,1,3,5000,1,4,3,1,4,127663.02,31915.755
1906193801,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,2,3000,,1,1,0,3,147540.98,147540.98
1906193803,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,4000,1,4,2,2,3,93368.83,23342.2075
1906193804,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,4,2,2,3,71434.38,17858.595
1906193805,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3000,1,4,3,1,3,112721.25,28180.3125
1906193806,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,3,2,1,3,107950.8,35983.6
1906194301,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,2,5000,,1,1,0,4,11739.13,11739.13
1906194302,1,8,10,3,1,2,2,3,1,1,1,1,1,1,1,1,0,1,1,4,1,1, ,,3,2,1,4,223840.69,74613.56333
1906194303,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,4,8000,1,6,3,3,4,64320.63,10720.105
1906194305,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,4,10000,2,3,0,3,4,93419,31139.66667
1906195601,1,8,10,3,1,2,2,5,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,6,5,1,2,156049.12,26008.18667
1906195602,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,4,6000,1,2,2,0,2,59114.73,29557.365
1906195603,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,4,5000,1,3,2,1,2,56311.44,18770.48
1906195604,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,5000,1,3,2,1,2,70229.47,23409.82333
1906195605,1,8,10,2,1,1,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,4,5000,1,2,2,0,2,59124.55,29562.275
1906195606,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,4,1,4,3500,1,3,1,2,2,69737.67,23245.89
1906196002,1,8,10,3,1,2,2,5,1,1,1,1,2,1,2,0,0,1,1,3,1,1, ,,2,1,1,3,194263.02,97131.51
1906196003,1,8,10,3,1,2,2,5,1,1,1,1,2,1,2,1,0,1,1,4,1,3,5000,1,3,1,2,3,85451.07,28483.69
1906196004,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,3000,1,2,1,1,3,67600.25,33800.125
1906196005,1,8,10,3,1,2,2,5,1,1,1,1,2,2,0,0,1,1,1,3,1,3,4500,1,5,3,2,3,33304.87,6660.974
1906196006,7,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,3,72709.2,36354.6
1906197502,1,8,10,3,1,2,3,4,1,1,1,1,2,1,3,1,0,1,1,4,1,4,7000,1,3,2,1,4,100437.99,33479.33
1906197503,1,8,10,3,1,2,2,4,1,1,1,1,2,1,2,1,0,1,1,4,1,3,6000,2,4,2,2,4,101983.64,25495.91
1906197504,1,8,10,3,1,2,1,2,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,2,1,1,4,90733.67,45366.835
1906197505,1,8,10,3,1,2,3,4,1,1,1,1,2,1,2,1,0,1,1,4,1,4,4000,2,4,1,3,4,98315.2,24578.8
1906197506,1,8,10,3,1,2,2,4,1,1,1,1,2,2,1,1,0,1,1,3,1,3,3000,1,3,2,1,4,107779.84,35926.61333
1906198301,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,1,0,1,1,4,1,4,6000,1,3,2,1,3,112499.44,37499.81333
1906198302,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,2,0,1,1,4,1,4,5000,1,4,2,2,3,156179.28,39044.82
1906198303,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,4000,1,7,4,3,3,87974.96,12567.85143
1906198304,1,8,10,3,1,1,3,6,1,1,1,1,2,1,2,1,0,1,1,3,1,4,7000,1,7,2,5,3,97923.89,13989.12714
1906198305,1,8,10,3,1,2,2,4,1,1,1,1,2,1,2,1,0,1,1,4,1,4,3000,1,1,0,1,3,96847.82,96847.82
1906199501,1,8,10,3,1,2,2,5,1,1,1,1,2,1,1,1,0,1,1,4,1,3,8000,3,5,4,1,3,65861.37,13172.274
1906199503,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,1, ,,2,1,1,3,159247.12,79623.56
1906199504,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,3,2000,1,5,3,2,3,65054.3,13010.86
1906199505,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,4,1,4,3500,1,5,3,2,3,181222.78,36244.556
1906199506,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,4,6000,1,3,2,1,3,46193.45,15397.81667
1906200701,1,8,10,3,1,1,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3000,3,4,1,3,3,111885.22,27971.305
1906200702,1,8,10,3,1,2,2,5,1,1,1,1,2,1,2,0,0,1,1,4,1,4,4000,1,3,1,2,3,244524.54,81508.18
1906200703,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3000,1,3,2,1,3,63442.6,21147.53333
1906200704,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,4,4000,2,4,1,3,3,40691.79,10172.9475
1906200705,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,7,4,3500,3,4,3,1,3,90442.6,22610.65
1906200706,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,3,3,1,2,3,121917.98,40639.32667
1906201903,1,8,10,3,1,1,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,6000,3,3,2,1,3,33480.96,11160.32
1906201904,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,4,5000,1,5,4,1,3,184402.14,36880.428
1906201905,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,4,2,2,3,50967.37,12741.8425
1906201906,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,2,3,1,2,3,70581.46,23527.15333
1906202701,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,2,3000,,3,2,1,4,156713.08,52237.69333
1906202703,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,1, ,,1,0,1,4,18295.07,18295.07
1906202704,1,8,10,3,1,2,1,5,1,1,1,1,2,1,1,0,0,1,1,3,1,3,7000,1,1,0,1,4,90737.68,90737.68
1906202705,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,4000,3,3,1,2,4,53852.45,17950.81667
1906202706,1,8,10,3,1,2,3,6,1,1,1,1,2,1,2,2,0,1,1,4,1,1, ,,2,2,0,4,203629.17,101814.585
1906203201,1,8,10,3,1,2,2,3,1,1,1,1,1,1,1,0,0,1,1,3,1,1, ,,1,1,0,3,22499.99,22499.99
1906203202,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,4,1,4,6000,1,4,1,3,3,96660.95,24165.2375
1906203203,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,1,1,0,3,53307.68,53307.68
1906203204,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,3,4000,4,5,4,1,3,74175.82,14835.164
1906203205,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,1,2,3,103351.62,34450.54
1906203206,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,3,2,1,1,3,11868.13,5934.065
1906204019,2,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,5,4,1,2,59380.41,11876.082
1906204020,1,8,10,2,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1800,1,2,0,2,2,47836.92,23918.46
1906204021,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,3,2,1,1,2,19076.08,9538.04
1906204022,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,2,2500,,3,2,1,2,23478.26,7826.086667
1906204023,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,3,2,1,2,14673.9,4891.3
1906204301,1,8,10,3,1,2,4,8,1,1,1,1,2,1,2,0,0,1,1,3,1,4,3000,1,2,1,1,2,51358.68,25679.34
1906204302,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1200,1,4,2,2,2,28760.84,7190.21
1906204303,1,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,1,0,1,2,15554.34,15554.34
1906204304,1,8,10,3,1,2,3,4,1,1,1,1,2,1,2,0,0,1,1,3,1,4,5000,1,4,2,2,2,52288.03,13072.0075
1906204306,2,8,10,2,1,1,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,4,2,2,2,40377.68,10094.42
1906204507,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1500,1,2,1,1,2,14673.9,7336.95
1906204508,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,2,1,1,2,70434.76,35217.38
1906204509,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,1,0,1,2,73330.41,73330.41
1906204511,1,8,10,3,1,2,2,5,1,1,1,1,2,1,2,0,0,1,1,3,1,4,2500,1,4,2,2,2,87456.51,21864.1275
1906204512,1,8,10,2,1,2,1,2,1,1,1,1,2,1,2,0,0,1,1,3,1,4,3000,1,1,0,1,2,55271.73,55271.73
1906204813,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,2,1,1,2,27737.68,13868.84
1906204814,1,8,10,2,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,4000,1,2,1,1,2,30044.24,15022.12
1906204815,2,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,3,1,2,2,45983.59,15327.86333
1906204816,1,8,10,3,1,2,1,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,4000,1,1,1,0,2,18295.07,18295.07
1906204818,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,1,1,0,2,19327.86,19327.86
1906205202,2,8,10,2,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,3,1,2,1500,,4,1,3,2,40277.45,10069.3625
1906205204,1,8,10,3,1,2,3,6,1,1,1,1,2,1,2,0,0,1,1,3,2,4,4000,1,4,2,2,2,249477.99,62369.4975
1906205205,1,8,10,3,1,2,4,5,1,1,1,1,2,1,2,0,0,1,1,3,1,1, ,,4,1,3,2,91285.7,22821.425
1906205409,1,8,10,3,1,2,4,6,1,1,1,1,2,1,2,0,0,1,1,3,1,4,10000,2,4,3,1,2,25336.92,6334.23
1906205411,3,8,10,3,1,2,1,4,1,1,1,1,2,1,2,0,0,1,1,3,1,4,2000,1,1,0,1,2,13206.52,13206.52
1906205412,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,1,0,1,2,16141.29,16141.29
1906205614,1,8,10,3,1,2,3,7,1,1,1,1,2,1,3,0,0,1,1,3,1,4,5000,1,2,0,2,2,54344.25,27172.125
1906205615,1,8,10,3,1,2,2,4,1,1,1,1,2,1,2,1,0,1,1,3,1,1, ,,2,1,1,2,23606.55,11803.275
1906205616,1,8,10,3,1,2,2,5,1,1,1,1,2,1,2,2,0,1,1,3,1,4,8000,1,3,2,1,2,118436,39478.66667
1906205617,5,8,10,2,1,1,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,2,0,2,25868.83,12934.415
1906205618,1,8,10,3,1,2,1,3,1,1,1,1,2,1,3,1,0,1,1,3,1,4,8000,1,3,1,2,2,60983.6,20327.86667
1906205819,1,8,10,3,1,2,3,4,1,1,1,1,2,1,3,0,0,1,1,3,1,4,5000,1,6,4,2,2,79180.3,13196.71667
1906205820,1,8,10,3,1,2,2,5,1,1,1,1,2,1,3,0,0,1,1,3,1,4,2500,1,2,1,1,2,35409.81,17704.905
1906205821,2,8,10,3,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,8000,1,1,1,0,2,29508.19,29508.19
1906205822,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,2,0,2,2,8852.45,4426.225
1906205823,2,8,10,3,1,2,1,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,1,0,1,2,8852.45,8852.45
1906205824,2,8,10,3,1,2,3,4,1,1,5,1,2,1,1,1,0,1,1,3,1,1, ,,6,2,4,2,47213.1,7868.85
1906206203,3,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1200,1,2,1,1,3,129065.92,64532.96
1906206204,1,8,10,3,1,1,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,2,4000,,4,1,3,3,111510.97,27877.7425
1906206206,1,8,10,3,1,2,3,5,1,1,1,1,1,1,3,0,0,1,1,3,1,4,3000,1,5,1,4,3,157425.75,31485.15
1906206408,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,5000,1,3,2,1,3,67010.85,22336.95
1906206409,2,8,10,3,1,2,2,4,1,1,1,1,2,1,2,1,0,1,1,3,1,4,4500,2,3,1,2,3,13059.77,4353.256667
1906206410,2,8,10,2,1,2,2,3,1,1,1,1,2,1,3,0,0,1,1,3,1,4,4500,1,6,3,3,3,89535.3,14922.55
1906206613,1,8,10,3,1,1,2,4,1,1,5,1,2,1,2,0,0,1,1,3,1,2,3000,,2,0,2,3,16918.01,8459.005
1906206615,2,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,2,4,2,2,3,107458.99,26864.7475
1906206616,1,8,10,3,1,2,5,6,1,1,1,1,2,1,3,0,0,1,1,3,1,4,5000,1,3,1,2,3,156295.04,52098.34667
1906206617,1,8,10,2,2,,2,2,6,1,1,1,2,1,1,0,0,1,1,7,1,1, ,,2,2,0,3,19622.93,9811.465
1906206618,1,6,10,3,1,2,2,5,1,1,1,1,2,1,2,0,0,1,1,3,1,4,5000,1,3,2,1,3,65262.28,21754.09333
1906206919,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,8000,1,1,0,1,3,31323.9,31323.9
1906206920,2,8,10,3,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,4,10000,1,7,4,3,3,107364.1,15337.72857
1906206922,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,4,4000,1,2,1,1,3,39130.41,19565.205
1906206923,2,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,5,2500,,3,2,1,3,92797.8,30932.6
1906207019,1,8,1,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,5,1,3,1500,1,1,1,0,2,1760.86,1760.86
1906207020,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,2,1500,,1,0,1,2,43067.93,43067.93
1906207023,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,5,2,3,2,61239.12,12247.824
1906207024,1,8,10,2,1,1,3,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,4,2,2,2,53168.45,13292.1125
1906207301,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1500,1,4,1,3,2,29347.82,7336.955
1906207303,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,4,2500,1,5,4,1,2,117342.38,23468.476
1906207304,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,7,4,3,2,51505.43,7357.918571
1906207305,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,5,2,3,2,33749.98,6749.996
1906207306,1,8,10,2,1,1,3,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,5,3,2,2,89021.72,17804.344
1906207607,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,2,1,2,92040.9,30680.3
1906207608,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1500,1,4,1,3,2,9924.58,2481.145
1906207610,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,1,1,0,2,52259,52259
1906207611,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1800,1,5,2,3,2,52721.29,10544.258
1906207612,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1500,1,4,1,3,2,57395.36,14348.84
1906207813,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,1,1,0,2,23606.55,23606.55
1906207814,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,3,5,1,4,2,35409.83,7081.966
1906207815,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,2,1500,,4,3,1,2,25081.96,6270.49
1906207816,1,8,10,3,1,2,2,3,1,1,5,1,2,1,1,0,0,1,1,3,1,3,1400,1,6,4,2,2,81836.04,13639.34
1906207818,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,1,2,2,55327.86,18442.62
1906208401,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,5,2,3,2,21986.4,4397.28
1906208402,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,4000,1,7,2,5,2,126733.63,18104.80429
1906208403,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,5,1,2,800,,1,0,1,2,2983.69,2983.69
1906208404,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,4,2000,1,2,2,0,2,4402.17,2201.085
1906208406,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,4,2000,1,4,2,2,2,30570.64,7642.66
1906209602,2,8,10,3,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,1,0,1,2,41813.07,41813.07
1906209603,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,5,1,3,800,1,1,1,0,2,31868.85,31868.85
1906209604,1,8,10,2,1,2,1,2,1,1,1,1,2,2,1,0,0,1,1,7,1,1, ,,1,1,0,2,23999.99,23999.99
1906209605,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,2,1,2,42295.07,14098.35667
1906209606,1,8,10,3,1,2,2,3,1,1,1,2,2,1,1,0,0,1,1,5,1,3,2000,3,3,2,1,2,50483.56,16827.85333
1906210801,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,3,2200,1,4,1,3,2,50640.95,12660.2375
1906210802,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,3,1800,1,4,2,2,2,66393.39,16598.3475
1906210803,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,3,3,2,1,2,59999.99,19999.99667
1906210804,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,3,1000,1,5,2,3,2,50163.91,10032.782
1906210805,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,1600,1,1,1,0,2,58878.67,58878.67
1906210806,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,6,2,4,2,80926.19,13487.69833
1906211001,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,4,2,2,2,31793.47,7948.3675
1906211002,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1800,1,3,2,1,2,54843.74,18281.24667
1906211003,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,2,1,1,2,37418.47,18709.235
1906211006,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,1,0,1,2,13353.26,13353.26
1906212301,1,8,10,3,1,1,3,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,3,7,4,3,2,94157.58,13451.08286
1906212302,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1800,3,4,2,2,2,41086.95,10271.7375
1906212303,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,3,1500,1,2,0,2,2,28907.6,14453.8
1906212304,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,3,2,1,1,2,86448.87,43224.435
1906212305,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,2,1,2,91956.51,30652.17
1906212306,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,3,1800,3,3,1,2,2,52376.07,17458.69
1906213502,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,2,1800,,5,3,2,2,49255.42,9851.084
1906213503,1,8,10,2,1,2,4,5,1,1,1,1,2,1,2,0,0,1,1,3,1,3,3000,1,4,0,4,2,34571.73,8642.9325
1906213505,1,8,10,3,1,2,1,3,1,1,1,1,2,1,2,0,0,1,1,4,1,3,2000,1,1,1,0,2,225640.27,225640.27
1906213506,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1000,1,6,2,4,2,24260.85,4043.475
1906214301,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,2,1,1,2,24701.08,12350.54
1906214304,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,4,1,3,2,82418.46,20604.615
1906214306,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,2,1,2,56274.43,18758.14333
1906214509,1,8,10,3,1,2,4,5,2,1,1,1,2,1,0,1,1,1,1,3,1,4,3500,1,5,2,3,2,92518.98,18503.796
1906214510,1,8,10,2,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,4000,1,4,3,1,2,109662.99,27415.7475
1906214511,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,5,3,2,2,95527.15,19105.43
1906214713,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,0,0,2,1,3,2,4,2000,1,4,3,1,2,89729.48,22432.37
1906214714,1,8,10,2,1,2,2,5,1,1,1,1,2,1,0,1,1,1,1,3,2,4,2000,1,2,1,1,2,38114.74,19057.37
1906214717,1,8,10,2,1,2,4,5,1,1,1,1,2,1,2,0,0,1,1,3,2,4,3000,1,5,3,2,2,124388.76,24877.752
1906214718,2,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,2,2,2,76839.26,19209.815
1906214919,2,8,10,3,1,2,3,5,1,1,1,1,2,1,1,0,0,2,1,3,1,4,4000,1,5,2,3,2,52028.78,10405.756
1906214920,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,2,2500,,4,1,3,2,29910.28,7477.57
1906214922,1,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,3,1,1, ,,2,1,1,2,24065.2,12032.6
1906214923,1,8,10,3,1,2,5,6,1,1,1,1,2,1,2,0,0,1,1,3,1,4,4000,1,2,1,1,2,58695.64,29347.82
1906214924,2,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,4,2,2,2,234782.6,58695.65
1906215201,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,4,2,2,2,118434.04,29608.51
1906215202,1,8,10,2,1,2,2,3,1,1,2,1,2,1,1,0,0,1,1,3,1,3,3000,3,3,1,2,2,33032.95,11010.98333
1906215203,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,3,2,0,2,2,49994.49,24997.245
1906215204,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,2,2,2,69842.39,17460.5975
1906215205,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,3,3500,1,5,4,1,2,68340.64,13668.128
1906215206,1,8,10,3,1,2,2,3,1,1,2,1,2,1,1,0,0,1,1,5,1,1, ,,2,0,2,2,76499.98,38249.99
1906216401,4,8,10,2,1,2,1,3,1,1,2,1,2,1,1,0,0,1,1,5,1,1, ,,2,1,1,2,37472.27,18736.135
1906216402,4,8,10,3,1,2,2,3,1,1,2,1,2,1,1,0,0,1,1,3,1,3,2000,3,4,3,1,2,103940.19,25985.0475
1906216403,4,8,10,3,1,2,1,3,1,1,2,1,2,1,1,0,0,1,1,3,1,3,1500,3,2,1,1,2,71999.99,35999.995
1906216404,4,8,10,3,1,2,2,3,1,1,2,1,2,1,1,0,0,1,1,3,1,3,2500,3,3,3,0,2,68292.37,22764.12333
